url,title,author,view,recommend,tag,synopsis,count,img
https://novelpia.com/novel/366137,이전 세대 최강의 히어로가 되었다,돌밥,"584,576","35,904","#현대판타지
#먼치킨
#히어로
#빌런
#착각
#집착
#상태창","“…최강의 히어로인 당신이, 왜 돈 한 푼 받지 않고 인류를 수호하는 겁니까! 다른 히어로들은 모두 엄청난 연봉을 받지 않습니까!”

“흐윽! 스마일 씨, 어떻게 그 많은 빌런들한테 둘러싸이고도, 끝까지 시민들을 향해 웃을 수 있는거죠…?”

씨익―.

“그야, 전 ‘히어로’니까요.”
.
.
…거짓말이다. 사실 난 히어로 따위 조금도 하고 싶은 마음이 없었다.

[보유 능력: 어떠한 피해도 무시한다. 당신은 최강의 히어로다.]

[페널티: 히어로답지 않은 행동은 전면 금지된다. 조건을 만족하기 전까진, 결코 은퇴할 수 없다.]

…저 망할 상태창만 아니었으면.",43,https://images.novelpia.com/imagebox/cover/18a73751f5b14bd1f782ecfb889dd14e_416252_ori.file
https://novelpia.com/novel/300042,잘생기면 인생이 편하다,민트초코주먹밥,"9,472,440","597,278","#현대판타지
#전생
#현대
#하렘
#일상
#회귀
#배우
#연예계
#먼치킨","잘생기면 인생이 편하다.
잘생긴 김에, 배우 해야겠다.",398,https://images.novelpia.com/imagebox/cover/2c162a920b18c201f881d39110e916c0_506669_ori.file
https://novelpia.com/novel/101172,무협 미연시의 오랑캐 글쟁이,정중선,"18,903,509","1,420,649","#무협
#하렘
#일상
#작가물
#코미디
#착각","웹소설 작가, 무협 미연시 히로인에게 살해당하는 조선인 약혼자가 되었다.

살아서 도망쳐야 한다.



- 표지는 외주작으로 저작권은 저에게 있습니다. -",788,https://images.novelpia.com/imagebox/cover/b1d53c84d0848136761e4fb6957a4653_84190_ori.file
https://novelpia.com/novel/326517,중세시대 검희가 되었다,루루챠,"2,763,795","262,694","#판타지
#TS
#먼치킨
#착각","게임 속에 빙의한지 어언 10년.
오늘도 마물을 베며 날 찬양해줄 뉴비를 기다린다.",233,https://images.novelpia.com/imagebox/cover/240598a0884a258ac15e491bf61de72d_90740_ori.file
https://novelpia.com/novel/346855,여신이 나만 애호함,미츄리,"1,166,383","129,948","#판타지
#코미디
#착각
#신화","착각 때문에 끔찍한 지옥에 취직하고 말았다.
탈출 방법은 해고 당하는 것뿐.

""조이, 너는 정말 대단하구나!""
""네가 없인 우리 회사가 안 돌아가!""

그런데 내 인사평가가 자꾸만 높아진다.
그리고 지옥의 여신님이 자꾸만 나를 과대평가 하시는데…!?",154,https://images.novelpia.com/imagebox/cover/bf7bd0307c1601acdffa51b49d0c9273_392637_ori.file
https://novelpia.com/novel/365846,아카데미 가면남이 되었다,진아린,"637,741","35,115","#판타지
#하렘
#아카데미
#먼치킨
#집착
#성장
#착각
#성장형먼치킨","가면을 쓴 캐릭터에 빙의했다.


: 【귀속】
-착용자에게 완전히 귀속됩니다.
-강탈, 이전이 불가능하며 벗는 것조차 허락되지 않습니다.


가면을 못 벗는 건 그렇다 치자.


: 【낙인】
-말을 내뱉을 시, 극심한 고통이 뒤따릅니다.


근데 말도 못 하는 건 아니지.",55,https://images.novelpia.com/imagebox/cover/b991d784de7abdc5b3f445b1dbdf0313_394373_ori.file
https://novelpia.com/novel/363336,생존 방송인데 시청자들이 집착한다,비타민,"502,722","29,848","#판타지
#무협
#생존
#커뮤니티
#갤러리
#천재
#집착
#인터넷방송
#치트
#게임빙의","미발매 게임에 납치됐다.
살기 위해 방송을 켰더니, 시청자들이 집착한다.",66,https://images.novelpia.com/imagebox/cover/f2d81b5c35397d8e557a788055e65f2a_100756_ori.file
https://novelpia.com/novel/347618,[TS] 귀환한 짐꾼의 요리 방송,굉장히엄청난,"806,842","40,813","#현대
#판타지
#인터넷방송
#TS
#귀환
#가상현실
#게임
#초반약피폐","마왕을 잡고 그 대가로 현대로 귀환했다.

칼을 잡을 수 없으니 식칼을 잡겠다.",128,https://images.novelpia.com/imagebox/cover/c91f61abd424ab172034d8a4ab62dc0a_359671_ori.file
https://novelpia.com/novel/156911,마나 살 돈 없어서 인방함,시엘클레,"16,489,911","1,509,446","#현대판타지
#일상
#TS
#인터넷방송
#먼치킨
#노맨스
#유년기
#가상현실게임
#초반약피폐
#나데나데","영문 모를 판타지 세계로 전생했지만, 마왕으로 몰린 나는 끝끝내 두 번째 죽음을 맞이했다.

그리고 새로 태어난 이번 세상에선 마법을 쓰려면 세금을 내라한다.


[한국마력공사에서 ⬛⬛⬛님께 청구서를 발송하였습니다. 결제기한 내 납부 부탁드립니다.

⦁ 청구목적: 무허가 긴급 하위서클(3) 마법 작성
⦁ 청구금액: 481,738원
⦁ 결제기한: 2051/01/31

청구 내역에 대한 문의는 청구업체로 연락바랍니다.]



1부(0~31) - '레거시 오브 레전드' (完)
2부(32~200) - '월드 오브 아르세리아' (完)
3부(201~427) - '세피론 아카데미 & 한국대학교' (完)
4부(428~771) - '레저넌스 & 국가교류전' (完)
5부(772~ ) - '발푸르기스'","1,007",https://images.novelpia.com/imagebox/cover/21d51ff1b6c5cd356073c85c08ae98df_454292_ori.file
https://novelpia.com/novel/338178,분명 2인자입니다만?,소독성애자,"2,666,451","228,227","#판타지
#하렘
#먼치킨
#착각
#선협향첨가","남자로 태어난 이상 누구나 한 번쯤 동경하는 최종 보스를 목표로 하였다.

하지만 내가 전생한 곳은 착각물 주인공이 있는 세계관이라는 걸 깨달았을 때, 이 세상은 더 이상 나만의 놀이터가 아니게 되었다.

“이길 수 없으면 합류하라.”

그래서 2인자를 노렸다.

주인공의 곁에서 팔짱 끼고 폼만 잡는 절대적인 2인자를.",180,https://images.novelpia.com/imagebox/cover/6bdfb057a2a7770e842b61064c3b0c62_278487_ori.file
https://novelpia.com/novel/367809,최종 보스를 이상하게 키워버렸다,매운맛젤리,"105,441","5,969","#판타지
#로맨스
#현대판타지
#아카데미
#착각
#집착
#소꿉친구
#얀데레
#코미디","집안 대대로 내려오는 능력으로,
엘리어드 대공의 장녀, ‘루에나 엘리어드’의 미래를 엿보았다.

호기심에 그녀의 소꿉친구가 되었고,
아카데미에 입학한 지금 내가 본 미래가 실현되기 시작했다.

그런데….

“아, 셀렌이다! …후냐아아앙?!”

최종 보스라고?

“아으, 또 넘어졌어….”

……얘가?",18,https://images.novelpia.com/imagebox/cover/38897ec8855e92ea0d0afc7796ec55b0_276253_ori.file
https://novelpia.com/novel/327879,히로인에게 회귀를 빼앗겼다,수입참치,"3,619,362","227,586","#현대판타지
#하렘
#집착
#후회
#아카데미
#성장형먼치킨
#빙의","10년동안 회귀 하나만 바라보고 달려왔다.

[권능: 사망회귀(死亡回歸)가 자연스럽게 소멸하였습니다. :)]

어?",187,https://images.novelpia.com/imagebox/cover/0129529f6eccf476c3887e1612a5ec6d_358981_ori.file
https://novelpia.com/novel/371510,불로불사로 태어나버림,헵번,"183,997","9,473","#판타지
#전생
#신화
#드래곤
#먼치킨
#마법
#검
#환생
#이세계
#순애","삶은 너무 짧습니다.
그렇게 소원을 빈 남자는 다시 태어났다. 불로불사로.
한데 이세계에서 말이다.
이것은 축복입니까? 저주입니까?",28,https://images.novelpia.com/imagebox/cover/9d78ed67601c961e58c89ffd73b5cb42_502191_ori.file
https://novelpia.com/novel/347751,아카데미 천재 공학자가 되었다,카타자루,"916,774","76,623","#판타지
#중세
#공학
#TS
#아카데미
#환생",마법만능주의 한복판에서 공학을 외치다.,111,https://images.novelpia.com/imagebox/cover/d4a29744958980400a7fcccf4fa093c3_370084_ori.file
https://novelpia.com/novel/351085,우결 컨텐츠였는데 상대가 진심이다,청월헌,"846,018","47,887","#로맨스
#현대
#순애
#인터넷방송",단순한 방송 컨텐츠였는데 상대가 진심이 되어버렸다.,86,https://images.novelpia.com/imagebox/cover/6cd9fc357b0c11ab9fd68636e38772ae_442215_ori.file
https://novelpia.com/novel/363453,7조원을 상속 받았습니다,판타님,"246,695","7,397","#현대판타지
#하렘
#돈지랄
#큰손
#인터넷방송
#경영한스푼
#부동산
#별풍선","아버지와 의절했던 할아버지가 미국의 재벌이었나 보다.

[입금 알림]
입금액 : 7,034,102,593,910
잔액 : 7,034,807,643,120

어느 날 그 할아버지 재산이 나한테 왔다.",61,https://images.novelpia.com/imagebox/cover/9a93afd86995c95e69d18ecc2fe4e69f_327820_ori.file
https://novelpia.com/novel/347507,마법소녀ㄴ은 은퇴하고 싶다,에스필아,"675,238","85,970","#현대
#하렘
#마법소녀
#쇼타
#피폐
#마법소년",너넨 이런거 하지 마라,87,https://images.novelpia.com/imagebox/cover/e47c800a3d03cc8afd6d2b8881393dc5_264589_ori.file
https://novelpia.com/novel/364923,암살치트로 범죄자 정상화,라예나시아,"539,101","41,079","#현대판타지
#판타지
#현대
#TS
#약피폐
#피카레스크
#빌런
#정의
#먼치킨","여자가 되었더니 누구든 죽일 수 있는 능력을 얻었다.

기왕 얻은 김에 세상을 정화해보자.
가능한 공정하고, 철저하게.",59,https://images.novelpia.com/imagebox/cover/22ff890a9fcb0f24bc35e80c39610234_368472_ori.file
https://novelpia.com/novel/196657,혼밥 못하는 여마법사의 전속요리사,마력사슴,"4,784,879","347,397","#판타지
#중세
#일상
#요리
#먹방
#순애
#TS10화미만","이세계에 환생한 농노 카렘의 제목대로 여마법사한테 이것저것 먹이는 소설











*표지는 Myless님께 의뢰해 저작권까지 구매했습니다.
*고로 본 작품의 표지의 저작권은 저에게 있습니다.
*타이포는 노벨피아에서 제작해줬습니다.
*해당하는 표지와 삽화로 저작권 문제 발생 시 책임은 작가인 저에게 있습니다.",592,https://images.novelpia.com/imagebox/cover/ae11dc18f327c8c2da8b456b897cf6df_338486_ori.file
https://novelpia.com/novel/347837,본관은 입국심사관입니다!,초록쥐,"2,461,924","161,272","#판타지
#중세
#하렘
#공무원
#이종족","귀하의 성함, 출신, 입국 사유를 진술해 주십시오. 5분 드리겠습니다.",124,https://images.novelpia.com/imagebox/cover/872f9b8985a53f3d396ceac3190ce26c_223472_ori.file
https://novelpia.com/novel/373613,절대 육수를 우리지 않는 스트리머,7시30분,"42,496","2,808","#판타지
#현대판타지
#TS
#인터넷방송
#RTS
#게임","틀딱겜이라고 하면 밴입니다.

고전 명작겜이라 순화해서 말해주세요.


네?

분내 좀 그만 풍기라고요?

또 육수들 늘었네....

오랜만에 개미 털기 갑니다.




*표지는 노벨AI로 제작 되었으며, 상업적 이용이 가능합니다. 법적 문제 발생시 책임 소재는 모두 작가에게 있습니다.",18,https://images.novelpia.com/imagebox/cover/dd5a6c00e4a23758434e1b4df73891ed_68212_ori.file
https://novelpia.com/novel/367861,아포칼립스의 던전주가 되었다,백수,"287,247","20,075","#판타지
#라이트노벨
#하렘
#일상
#갤러리
#이세계
#던전운영
#아포칼립스
#집착
#코미디","지상은 마물로 들끓고 사람들은 지하 셸터에서 지내며 던전에서 나오는 자원에 의존해 생활한다.

근데 이제 던전 자원도 말랐댄다. 모두가 강제로 시한부가 된 세상.

그런 곳으로 전이한 나는 유일하게 자원을 만들어 내는 능력을 얻게 되었다.

[셸터 정상화는 신.던.황]

[캬 ㅋㅋ 슬라임 동산 티켓 개꿀~]

[던붕아...티켓 조금만 더 뿌려주면 안 되겠니..?]



!!!!!!!!!!!!표지는 직접 그린겁니다.!!!!!!!!!!!!!!!!!!",49,https://images.novelpia.com/imagebox/cover/fe970ccc24bb37a573ae4f72f65e6142_222845_ori.file
https://novelpia.com/novel/354088,곰인형이 계속 진화함,추르,"762,903","58,525","#판타지
#전생
#일상
#인외
#진화
#상태창
#환생
#힐링","눈을 떠 보니 곰인형이 되어 있었다.

[진화 lv.1]
─개체 레벨 하나를 소모하여 사용 가능.

무한 진화가 가능한.",106,https://images.novelpia.com/imagebox/cover/152a1f7acac89de5b51824fbe2afbfd7_500679_ori.file
https://novelpia.com/novel/330953,고트의 후계자가 되었다,CHEK,"1,959,913","138,099","#현대판타지
#전생
#현대
#스포츠
#TS
#인터넷방송
#프로게이머
#먼치킨
#성장
#롤","적당히 깊은 강, 넘을 수 있는 산.

그게 바로 나였다.",260,https://images.novelpia.com/imagebox/cover/8a9dbba81f1691b190756205f09a0305_338223_ori.file
https://novelpia.com/novel/356504,나만 괴이의 호감도가 보인다,파라밀라,"1,296,002","82,986","#현대판타지
#괴이
#먼치킨
#갤러리
#치트
#괴담
#게임
#빙의",치트 모드 좀 깔았더니 괴이들이 귀여워 보이고 호감도 게이지가 생겨났다,102,https://images.novelpia.com/imagebox/cover/3bb7acdd771d32e870c7347b58a35791_357764_ori.file
https://novelpia.com/novel/225334,13년간 모신 악녀가 쓰러졌다.,수정요정,"15,099,718","957,020","#판타지
#하렘
#후회
#집착
#착각
#피폐",13년간 모신 악녀가 쓰러졌다.,575,https://images.novelpia.com/imagebox/cover/d4ec66b544e86cf98f2eb5c09e4bfbd2_77398_ori.file
https://novelpia.com/novel/360101,탑이 아니라 내 집인데요?,시팬즈티카,"518,785","36,146","#현대판타지
#착각
#천사
#코미디
#먼치킨
#경영
#탑등반물
#TS
#인외
#내집탑","이세계의 천사가 된 나는 열심히 노력해서 100층짜리 집을 하나 장만했다.

그 다음엔 집을 열심히 꾸미고 동료들과 같이 평화롭게 살고 있었는데...

「탑의 관리자 권한을 획득하였습니다.」

근데 내 집이 갑자기 탑으로 판정 받아서 지구로 전송되고 등반자들이 쳐들어오기 시작했다.

아니, 여긴 탑이 아니라 내 집인데요 이놈들아.

[표지 작업에는 AI의 도움을 받았으며, 상업적 이용이 가능합니다.]

[타이포는 화려한비밀님께서 제작해주셨으며, 저작권은 작가에게 있습니다.]",54,https://images.novelpia.com/imagebox/cover/e07aecb3a9d0008147983c560980b1f0_234525_ori.file
https://novelpia.com/novel/367660,히로인들이 집착하는 불마법사가 되었다,치킨햄부기,"238,347","13,110","#판타지
#하렘
#아카데미
#먼치킨
#낭만
#집착
#착각","이세계에서 불꽃놀이를 구현하겠다고 평생을 바쳤다.

정신을 차려보니 세계 최강의 불마법사가 되어있었다.",27,https://images.novelpia.com/imagebox/cover/4980de1a82cd3fee48867bcf74083179_483833_ori.file
https://novelpia.com/novel/320059,재벌집 막내딸이 되었다,경화수열,"2,416,829","228,915","#현대
#전생
#일상
#TS
#재벌
#경영
#금융
#정치
#천재","재벌집에서 다시 태어났다.

코인도 인터넷도 뭣도 없는 시대로.",234,https://images.novelpia.com/imagebox/cover/8f8cb19f30ff99cf889579dd14d40896_209610_ori.file
https://novelpia.com/novel/291265,야구 소설 속 엑스트라,땡커,"4,667,109","276,235","#스포츠
#라이트노벨
#현대
#하렘
#드라마
#로맨스
#빙의
#천재
#먼치킨","즐겨보던 야구 소설이 완결됐다. 그런데 내가 밀고 있던 히로인이 탈락했네?
못 참고 장문의 쪽지를 보냈는데...
정신 차려보니 빙의 돼 버렸다.",349,https://images.novelpia.com/imagebox/cover/e39f10d2ea3d9b219449260eb98c6396_307392_ori.file
https://novelpia.com/novel/342676,서울 드래곤,서후,"1,518,982","105,368","#현대
#판타지
#일상
#TS
#노맨스
#이종족
#먼치킨
#인터넷방송
#버튜버조금","하늘에서 정체불명의 빛이 쏟아지자 현대에 판타지가 도래했고...

나는 용이 되었다.

...다 좋은데, 성별은 왜 바뀐 건데?


※표지는 '날다' 님께서 만들어주셨습니다!",151,https://images.novelpia.com/imagebox/cover/2d3f89ecf85ed9515d0e4a334c100337_387990_ori.file
https://novelpia.com/novel/321237,미궁도시의 플레시골렘,raLullaby,"3,315,203","255,077","#판타지
#전생
#중세
#하렘
#미궁
#먼치킨","전신이 상처로 뒤덮히고, 왼쪽 눈마저 잃었다. 죽을 위기에 처한 나는 죽기 살기로 늑대들을 뜯어먹었는데..

""이건.. 다이어울프의 눈동자잖아...""

내 왼쪽 눈구멍에 자리잡은 샛노란 동공.

내 스킬은, 입에 집어넣은 것을 내 몸으로 만드는 스킬이었다.",288,https://images.novelpia.com/imagebox/cover/b90d3cabc705c11322511d2817b964a3_223835_ori.file
https://novelpia.com/novel/362863,마법소녀물 속 시간정지 괴인이 되었다,새벽야식,"719,059","54,190","#현대판타지
#판타지
#현대
#하렘
#마법소녀
#괴인
#빙의
#착각
#먼치킨
#시간정지","마법소녀물의 시간정지 괴인이 되었다.

이렇게 된 김에 마법소녀들을 도와주려 했는데...


""클로크! 당신의 시간정지를 파훼할 방법을 찾아왔다고요!""
""클로크! 네가 시간을 멈추고 폭탄을 터뜨린거지!""
""클로크...! 너만큼은, 너만큼은 내 손으로 반드시...!""

좀 잘못됐다.",70,https://images.novelpia.com/imagebox/cover/6be0c42046bc8874b66ef33d38f72387_468171_ori.file
https://novelpia.com/novel/266408,여기선 천재사업가,초선택자,"540,348","40,612","#판타지
#전생
#TS
#기업
#경영
#스팀펑크
#착각","현대의 경영기법, 마케팅, 인재 우대, 회사 복지.

기초적인 사업 기술만 사용했을 뿐인데

천재 사업가로 착각당했다",82,https://images.novelpia.com/imagebox/cover/8c9e9e78618e4dd9411cf4714eeef788_550976_ori.file
https://novelpia.com/novel/358611,최애의 엄마가 연기를 너무 잘함,썬더스플릿어택,"665,692","45,136","#현대
#일상
#빙의
#TS
#연예계
#배우물
#마망
#육아","최애의 엄마로 빙의했다.

이 아이를 잘 키워서 전생과 같은 월드스타를 만들려고 했는데...

“따님도 따님이지만… 어머님, 혹시 배우 하실 생각 없으십니까?”
“네?”",90,https://images.novelpia.com/imagebox/cover/c56d68f76d30d95471415fbc838df4aa_508765_ori.file
https://novelpia.com/novel/340064,최애 스트리머를 저격한 천재 탑 라이너,연어와양파,"1,740,052","80,171","#현대
#일상
#로맨스
#스포츠
#순애
#인터넷방송
#롤
#프로게이머
#게임
#먼치킨","모든 것이 의미 없어 보였던 그 시기에 나의 마음을 빼앗은 그녀

뒤늦게 알게 된 이 게임에 대한 재능

나는 단지 그녀와 게임을 하고 싶었을 뿐인데

""야 이 새끼야 디코 들어와!""

왜 이렇게 된 건지 모르겠다


- 표지는 AI로 제작되었습니다 -",180,https://images.novelpia.com/imagebox/cover/3ef87cc39adced2bfc2312ed1795e5c2_364769_ori.file
https://novelpia.com/novel/330355,신들의 무기 독식자가 되었다,살로메,"2,907,059","166,418","#현대판타지
#현대
#하렘
#정상화
#먼치킨
#착각
#헌터","이순신, 나폴레옹, 잔다르크, 손오공, 제우스 등등…….

가게에 초월자들이 찾아온다.

나는 그들과 함께 무수히 많은 세계를 넘나든다.

그런데...

""내 검인 천하패도의 검이오.""

""여의봉이다.""

""내가 사용하던 번개창이니라.""

대가라고 주는 물건이 이상하다.",202,https://images.novelpia.com/imagebox/cover/08642e55743e8030f07283e2d17e5037_227311_ori.file
https://novelpia.com/novel/327930,위키 작성하는 광신도 버튜버,보랏빛밤,"1,806,775","164,708","#현대판타지
#TS
#버튜버
#인터넷방송
#이상현상
#아이템
#위키","사람을 찢는 [이상현상]과 사람을 구원하는 [아이템]은, 인류가 가진 지식으로 설명할 수 없는 초자연적인 것이다.
분명 그랬는데...

""비치는 뭇별님이시여, 정보를 보여주시옵소서!""

[광기 어린 여인의 초상화]
1. 개요
2. 상세
3. 논란 및 사건사고
4. 여담

하루아침에 여자가 된 나한테는 다 보인다, 보여.

이 또한 비치는 뭇별님의 은혜겠지요.",260,https://images.novelpia.com/imagebox/cover/835cc2ad0722c81498330fcfae67a40f_412648_ori.file
https://novelpia.com/novel/282480,드래곤의 알을 주웠다,다르팽이,"3,282,660","220,759","#판타지
#현대
#하렘
#일상
#육아
#집착
#얀데레
#힐링
#역키잡","드래곤의 둥지에서 알을 주웠다.

""샤아악-!!""
""...얘네 그냥 팔아 버릴까?""

보물이나 주워올 걸.",304,https://images.novelpia.com/imagebox/cover/4d72f4754871c4889b6714584582d391_387797_ori.file
https://novelpia.com/novel/371183,악독한 전쟁영웅은 장르를 착각했다,육수소설점소이,"334,153","18,018","#판타지
#하렘
#로맨스
#착각
#로맨스판타지
#먼치킨
#아카데미","다크판타지 세계로 빙의된 이상 악독하게 사는 것은 필수라고 생각했다.

[프롤로그가 끝났습니다. 로맨스 판타지가 당신을 기다리고 있어요!]

그런데 알고 보니 로판 속 세상이란다.

나 뭐하러 나쁜 놈으로 살았지. 여러 의미로 억울했다.",30,https://images.novelpia.com/imagebox/cover/57000fd87056f9810fae76e7e9da5907_369436_ori.file
https://novelpia.com/novel/347697,던전 보스 아니고 청소부,기원전,"1,000,611","68,220","#판타지
#라이트노벨
#중세
#청소
#던전
#착각
#시스템","""저 자가 이 던전의 보스다!""

""크아악...! 물이 없는곳에서 이 정도의 물마법을!""

난 청소부야, 병신들아.",139,https://images.novelpia.com/imagebox/cover/19982590c29eebb8241ab780fafa135f_490646_ori.file
https://novelpia.com/novel/340636,학원도시 개사기 만능 잡캐가 되었다,테테라,"1,965,916","137,274","#현대판타지
#판타지
#하렘
#빙의
#아카데미
#성장
#착각
#성장형먼치킨
#학원도시","[ skill : 인격 대여 ]
○ 획득한 인격을 대여할 수 있습니다

나는 평행 세계에 있는 또 다른 나의 힘을 빌려다 쓸 수 있다.
그래서 이것저것 빌려봤는데.


“분명 검 써본 적 없다며! 왜 나보다 검을 잘 다루냐고!”
“나…. 엘프인데…. 활만 10년 동안 쐈는데….”
“아니, 학생. 조리사인 나보다 요리를 잘하면 어떡해!”
“총까지 잘 쏘는 건 에바지 이 양심 없는 새끼야!”


상당히 만족스럽다.




(타이틀은 화려한비밀 님께서 마련해주셨습니다!)",173,https://images.novelpia.com/imagebox/cover/4203f96d84cd45a49889ffe746bf079e_4965187_ori.file
https://novelpia.com/novel/372695,샤따올린 드루이드,일상조아,"146,906","9,645","#현대판타지
#일상
#TS
#인터넷방송
#나데나데
#힐링","[스킬, 샤따올려! 가 생성되었습니다.]


소녀가 고개를 갸웃했다.

“샤따올려?”

파앗!


[인터넷 방송을 시작합니다.]",48,https://images.novelpia.com/imagebox/cover/b1222578c22bec33bc842d76b599b48d_131910_ori.file
https://novelpia.com/novel/359622,로판 속 공략 대상은 도망쳤다,물색향,"641,931","42,434","#판타지
#힐링
#커피
#요리
#후회
#피폐
#집착","공략 대상으로서의 삶이 답답해서 모든 죄를 뒤집어쓰고 퇴학당했다.

전생부터 꿈이었던 카페를 열어 힐링하며 여생을 보내려고 했는데, 다들 나를 가만히 놔두지 않는다.


\""어째서 가버린 거야. 아무 말도 해주지 않고.\""",80,https://images.novelpia.com/imagebox/cover/cad5ded8c645c85f655098113f6d30da_102070_ori.file
https://novelpia.com/novel/233265,대나무숲의 관리자,_172,"8,585,674","593,132","#현대
#라이트노벨
#하렘
#일상
#커뮤니티
#집착",익명 커뮤니티인데 제발 정체 좀 들키지 마,651,https://images.novelpia.com/imagebox/cover/6bbd29544290be54ff0e11ed85bcbec2_320678_ori.file
https://novelpia.com/novel/307001,자그마한 너구리 신령님,검은학자,"1,426,531","168,145","#현대판타지
#판타지
#현대
#일상
#비일상
#힐링","자그마한 너구리 신령과 같이 살게 되었다.

""음료를 두 잔이나 마셔버려요~.""

...신령답진 않은 것 같다.

※표지는 'HOMY'님 그림입니다.",349,https://images.novelpia.com/imagebox/cover/2c5ecbc54209c6a061d41eca61bf975c_100478_ori.file
https://novelpia.com/novel/346814,빌런들이 집착하는 기가차드가 되었다,주딱,"1,420,030","148,338","#판타지
#하렘
#드라마
#갱생
#먼치킨
#착각
#집착
#기가차드
#이세계
#다크판타지","멸망 엔딩밖에 존재하지 않는 다크판타지 세계관에 빙의했다.

이 세계의 멸망을 막기 위해서는, 세계를 멸망시키는 빌런들을 초반부터 갱생시키는 방법밖에 없다.


[특전 '고성능 텔레파시'를 선택하셨습니다.]

""기가차드, 거기 있어?""
- ""Of Course, 삣삐.""


그래서.

뇌내망상인 척 빌런들의 정신에 침투해서 빌런들을 갱생시켰는데.


""내가 알파가 되어버려서 너를 볼 수 없는 것이라면, 나는 영원한 오메가로 남겠어.""

""기가차드! 저, 오늘도 멋진 하루를 보냈어요. 당신 덕분에… 하루하루가 기적 같아요. 그런데 왜 그 기적 속에 당신은 없는 건가요?""

""기가차드가 없는 세상 따위 차라리 멸망하는 게 나아!""



내가 갱생시킨 빌런들이 나(기가차드)한테 집착한다.

겨우 뇌내망상 때문에 흑화하지 말라고….",135,https://images.novelpia.com/imagebox/cover/fa0c9387360673c67218235d6f1e1fd5_13333_ori.file
https://novelpia.com/novel/343657,악룡인데 키웠던 용사에게 역키잡 당함,매운맛젤리,"1,218,353","76,647","#로맨스
#판타지
#집착
#순애
#착각
#역키잡
#육아
#아카데미
#힐링","예정보다 일찍 깨어났다.

휴가 삼아서 세상을 느긋하게 떠돌다가 죽어가는 여자아이를 주웠다.

나중에 알고 보니 그 아이가 용사이길래,
시설 좋은 고아원에 맡기고 조용히 떠났는데.

“찾았다.”

10년 만에 재회한 용사가 나를 수호룡으로 삼으려 한다.

…글쎄, 난 악룡이라니까.",133,https://images.novelpia.com/imagebox/cover/2ab8bd99c75b1964df0b58103f5607be_475735_ori.file
